node,mae_pu,rmse_pu,n_valid
l2858166.1,0.0037825112231075764,0.004498747643083334,288
l2991905.1,0.003782062791287899,0.004534022882580757,288
l2767407.2,0.003781592706218362,0.004559556487947702,288
l2860504.1,0.0037812909577041864,0.004611564334481955,288
l2989566.2,0.0037810360081493855,0.004480079747736454,288
l3172805.1,0.0037810313515365124,0.004638116806745529,288
l2711224.2,0.003780932165682316,0.00459160003811121,288
l3235247.1,0.0037789696361869574,0.004648811649531126,288
l2973159.1,0.003778705606237054,0.004653540439903736,288
l3197647.1,0.0037785652093589306,0.004621679428964853,288
l2955005.2,0.0037770697381347418,0.004632388241589069,288
l2820556.1,0.0037756329402327538,0.004643251188099384,288
l2764412.1,0.003774450160562992,0.004623148124665022,288
l3066821.1,0.003771020332351327,0.004640449304133654,288
l3649304.1,0.0037707227747887373,0.004543159622699022,288
l2748839.2,0.0037704247515648603,0.004542207345366478,288
l3216358.1,0.003770312061533332,0.00458548404276371,288
l2841639.1,0.0037683260161429644,0.00456865644082427,288
l3066817.1,0.0037669825833290815,0.004704996012151241,288
l2673312.1,0.003766820766031742,0.004620670806616545,288
l3141389.1,0.0037643606774508953,0.004583036061376333,288
l2876814.1,0.0037634363397955894,0.0045833894982934,288
l3027133.1,0.003762182779610157,0.004581846296787262,288
l3254204.1,0.0037613725289702415,0.0045732236467301846,288
l3091052.1,0.003760824678465724,0.004651445895433426,288
l3160101.1,0.0037600239738821983,0.004566709976643324,288
l2766744.2,0.003759786020964384,0.004604088608175516,288
l2691944.1,0.0037594272289425135,0.004608685150742531,288
l2785513.1,0.003759159706532955,0.004567209631204605,288
l3141412.1,0.003757489612326026,0.00462806411087513,288
l3235258.1,0.003757453989237547,0.004557586740702391,288
l3120376.1,0.0037563806399703026,0.004558528773486614,288
l3235249.1,0.0037551792338490486,0.004573643673211336,288
l2786266.1,0.003754211822524667,0.0047544026747345924,288
l2916598.1,0.00375413428992033,0.004560395609587431,288
l3048212.1,0.003753992496058345,0.004560097120702267,288
l2860477.1,0.003753659315407276,0.004584248177707195,288
l3236011.2,0.0037531869020313025,0.004544925410300493,288
l2857591.1,0.0037526695523411036,0.004583125468343496,288
l2916599.1,0.003751941956579685,0.004575284663587809,288
l3177665.1,0.003751895157620311,0.004484646487981081,288
l3198355.2,0.0037516988813877106,0.004514564294368029,288
l3216337.1,0.0037515973672270775,0.0045756446197628975,288
l2973155.1,0.0037515279836952686,0.00454453332349658,288
l2822868.1,0.003751443000510335,0.00463514681905508,288
l2897801.1,0.003750792471691966,0.00453734677284956,288
l2879081.1,0.0037505514919757843,0.004638568963855505,288
l3189190.1,0.003750378964468837,0.00459374999627471,288
l2729413.1,0.003749291179701686,0.0045525445602834225,288
l2935554.1,0.0037488287780433893,0.0045073204673826694,288
l3122847.1,0.003748400369659066,0.004564162343740463,288
l2917310.2,0.0037481067702174187,0.004519902169704437,288
l2748132.1,0.003747995477169752,0.004620050545781851,288
l3141403.1,0.003746180795133114,0.004547164309769869,288
l3048221.1,0.0037461428437381983,0.004614478908479214,288
l3784018.1,0.0037433323450386524,0.004562663845717907,288
l2861219.2,0.003742299508303404,0.004559868946671486,288
l2935555.1,0.0037406443152576685,0.004514238331466913,288
l2841618.1,0.0037390829529613256,0.0045462194830179214,288
l3207907.1,0.003738938132300973,0.004621855914592743,288
l2879794.1,0.0037385981995612383,0.004894239362329245,288
l3178969.2,0.0037381951697170734,0.004631054122000933,288
l3122811.1,0.003737643826752901,0.0044838180765509605,288
l2973153.1,0.0037375709507614374,0.0045000361278653145,288
l3104119.1,0.003737223567441106,0.0044759102165699005,288
l3315860.2,0.0037366359028965235,0.004610131029039621,288
l3727712.1,0.0037353464867919683,0.0045400881208479404,288
l3160123.1,0.003735302947461605,0.0044866264797747135,288
l2936271.1,0.0037350074853748083,0.004843482282012701,288
l2879087.1,0.0037349744234234095,0.0045614601112902164,288
l3254206.2,0.0037348708137869835,0.0046036760322749615,288
l2726973.1,0.0037336861714720726,0.004456117283552885,288
l3233413.2,0.0037329820916056633,0.004554443061351776,288
l2914324.1,0.0037328307516872883,0.004559435416013002,288
l3649299.1,0.003732540877535939,0.004494477994740009,288
l3122810.2,0.0037318463437259197,0.004752010107040405,288
l2954348.1,0.0037316319067031145,0.004550342448055744,288
l2860479.2,0.0037302966229617596,0.004604999907314777,288
l3179607.2,0.0037302577402442694,0.004484886769205332,288
l2952013.1,0.0037301229313015938,0.004557962529361248,288
l2691936.1,0.0037300309631973505,0.004532739985734224,288
l2973156.2,0.0037300297990441322,0.004650657065212727,288
l2684420.2,0.003729800693690777,0.004753922112286091,288
l2851933.1,0.0037297429516911507,0.00455404631793499,288
l2929261.1,0.0037290905602276325,0.004496999084949493,288
l3010561.1,0.003728735027834773,0.004475918132811785,288
l2748139.2,0.003728625364601612,0.0046076602302491665,288
l2876797.1,0.00372859719209373,0.004539554473012686,288
l2917359.1,0.0037280311807990074,0.004832553677260876,288
l2897773.1,0.0037277324590831995,0.004526161123067141,288
l2841616.1,0.003727310337126255,0.004544367082417011,288
l2801896.2,0.0037273047491908073,0.004618543200194836,288
l3216988.2,0.003726727794855833,0.00448016170412302,288
l3142079.2,0.0037265680730342865,0.004542843904346228,288
l2804254.1,0.003726149909198284,0.004523678217083216,288
l2897805.1,0.003725458402186632,0.004552066326141357,288
l2692654.1,0.0037253135815262794,0.004846696276217699,288
l2785531.1,0.0037246602587401867,0.004535557236522436,288
l3270814.1,0.003724619746208191,0.0045369830913841724,288
l2860484.2,0.0037236851640045643,0.0046582091599702835,288
l2897765.2,0.0037229929585009813,0.00471626129001379,288
l3251806.2,0.0037226404529064894,0.004603313747793436,288
l3178973.1,0.0037225033156573772,0.004516093526035547,288
l3197624.2,0.0037220390513539314,0.0047390698455274105,288
l3197632.2,0.0037217268254607916,0.004654612857848406,288
l3048227.1,0.003721269778907299,0.004460781812667847,288
l3120502.1,0.003721051849424839,0.004537323489785194,288
l2785546.1,0.0037204266991466284,0.004532173741608858,288
l2973152.2,0.0037203123793005943,0.004660098813474178,288
l3727707.1,0.0037200339138507843,0.00446213549003005,288
l2952014.1,0.0037185614928603172,0.0045365262776613235,288
l2814529.1,0.0037185566034168005,0.004569506738334894,288
l2822869.1,0.0037181873340159655,0.004492634907364845,288
l2804248.2,0.0037173661403357983,0.004717663396149874,288
l2822861.1,0.0037169866263866425,0.004467181861400604,288
l3728038.1,0.0037164518143981695,0.004487399477511644,288
l2748127.1,0.0037161810323596,0.004500881303101778,288
l2991927.2,0.003715221304446459,0.004590902011841536,288
l2973154.1,0.003714460413902998,0.0045079332776367664,288
l2710505.2,0.003714195918291807,0.004721526056528091,288
l2895461.1,0.0037138229236006737,0.004515588283538818,288
l2841634.2,0.003713145386427641,0.00470338948071003,288
l2691938.2,0.003712845267727971,0.004637537058442831,288
l3176656.1,0.003712498815730214,0.004500662907958031,288
l2841622.1,0.003711881348863244,0.004507306031882763,288
l3727708.1,0.003711557714268565,0.004473431035876274,288
l3085397.2,0.003711442230269313,0.004709986038506031,288
l2841615.1,0.0037110219709575176,0.0045205880887806416,288
l3048887.2,0.00371055887080729,0.004598528612405062,288
l3233353.1,0.003710438497364521,0.004538366571068764,288
l3010585.1,0.0037094103172421455,0.004515805747359991,288
l3066805.1,0.0037091532722115517,0.004487292841076851,288
l2690941.2,0.003709022421389818,0.00474073551595211,288
l3197633.1,0.0037088324315845966,0.0044994838535785675,288
l3197631.1,0.003708290634676814,0.004499477334320545,288
l2879068.2,0.0037082629278302193,0.004640365019440651,288
l3649300.1,0.0037082480266690254,0.004417998716235161,288
l2992656.1,0.0037082124035805464,0.004750959109514952,288
l2805034.1,0.003708021016791463,0.004837515763938427,288
l3216336.1,0.003707852680236101,0.004515087231993675,288
l2710513.2,0.003707383293658495,0.004663403611630201,288
l2691943.2,0.003707003314048052,0.0047331093810498714,288
l3195751.1,0.003706824965775013,0.0045319125056266785,288
l2798067.2,0.0037062515038996935,0.004475043620914221,288
l3085390.2,0.003706002375110984,0.004698666278272867,288
l3448661.2,0.0037055229768157005,0.0047304960899055,288
l3178971.1,0.0037054356653243303,0.004493582993745804,288
l2785543.2,0.0037054207641631365,0.004564929753541946,288
l3235244.1,0.003705001203343272,0.0044846790842711926,288
l3048209.2,0.003704996546730399,0.004643740598112345,288
l3029504.2,0.003704636124894023,0.004694175906479359,288
l3197618.1,0.003704280825331807,0.004510641563683748,288
l2804255.2,0.0037038810551166534,0.004559539724141359,288
l2991908.1,0.003702916670590639,0.004483717028051615,288
l3197641.1,0.0037022950127720833,0.0044822185300290585,288
l2729429.1,0.0037022861652076244,0.004515542183071375,288
l3254203.2,0.0037018698640167713,0.004716475028544664,288
l3160117.2,0.0037018628790974617,0.0046640667133033276,288
l2731712.2,0.0037016989663243294,0.004563458729535341,288
l3048199.2,0.0037009818479418755,0.00471553485840559,288
l3728040.1,0.003700100816786289,0.0044914656318724155,288
l2804245.2,0.003699938068166375,0.0045765116810798645,288
l2916603.2,0.0036998640280216932,0.004712497349828482,288
l2785512.2,0.003699050983414054,0.004679941106587648,288
l2876796.1,0.003697348991408944,0.004483305383473635,288
l2983432.1,0.0036958542186766863,0.004478068556636572,288
l2729427.2,0.0036953571252524853,0.0046764095313847065,288
l2879067.1,0.0036950798239558935,0.0044985003769397736,288
l3649302.1,0.003694955725222826,0.004366230219602585,288
l3178975.2,0.0036943554878234863,0.00462210550904274,288
l2839305.1,0.003694207640364766,0.004723692778497934,288
l2673311.1,0.0036937776021659374,0.004464234225451946,288
l3160108.2,0.003692854195833206,0.004600255750119686,288
l2785514.1,0.003692789701744914,0.004482992459088564,288
l2841635.1,0.003692155471071601,0.004430735018104315,288
l2879069.1,0.003691713325679302,0.004504431504756212,288
l3066812.1,0.0036894632503390312,0.004479101859033108,288
l2913406.2,0.003688633441925049,0.004652208648622036,288
l3066811.2,0.0036880867555737495,0.004624856635928154,288
l2710512.2,0.0036879724357277155,0.0046919905580580235,288
l3048963.2,0.003687709104269743,0.004507510922849178,288
l3254915.2,0.003686702810227871,0.0045102485455572605,288
l2673326.2,0.0036853370256721973,0.004618563689291477,288
l2766741.1,0.0036844457499682903,0.004438378382474184,288
l3252336.2,0.003683720948174596,0.00450859684497118,288
l3160864.2,0.003683218965306878,0.004505905322730541,288
l3068944.2,0.0036825197748839855,0.0044973124749958515,288
l3104114.2,0.0036816175561398268,0.0045594582334160805,288
l3160868.2,0.003680943511426449,0.004512698855251074,288
l2954338.2,0.003679638495668769,0.004579013213515282,288
l2860480.2,0.0036785288248211145,0.004675637930631638,288
l3179678.2,0.00367815513163805,0.0044557079672813416,288
l3066830.2,0.003677777945995331,0.00463348813354969,288
l3214112.2,0.0036767018027603626,0.0046864766627550125,288
l2991901.2,0.00367624475620687,0.004576447419822216,288
l3216344.2,0.003675745567306876,0.004534032661467791,288
l2822857.2,0.0036757306661456823,0.0045804837718605995,288
l2955074.1,0.003675579559057951,0.004801522940397263,288
l2766719.1,0.003675056854262948,0.004456055350601673,288
l3197636.2,0.0036741953808814287,0.004568905103951693,288
l3728039.1,0.0036736680194735527,0.0044690766371786594,288
l3178974.2,0.003673570929095149,0.004664549604058266,288
l3010580.2,0.003672744147479534,0.004529776982963085,288
l3727711.1,0.0036727050319314003,0.004446353297680616,288
l2710514.2,0.003672182559967041,0.004581556189805269,288
l3217056.1,0.0036721299402415752,0.004593363497406244,288
l3254214.2,0.0036720302887260914,0.004677793011069298,288
l3179650.2,0.0036718298215419054,0.004527753219008446,288
l2935568.2,0.003671787679195404,0.004691766109317541,288
l3235246.2,0.003671487094834447,0.0046655903570353985,288
l2897800.2,0.003670888254418969,0.0046752868220210075,288
l2729401.2,0.0036705518141388893,0.00457328325137496,288
l3048203.2,0.003669892670586705,0.004621817264705896,288
l2914323.2,0.0036698724143207073,0.004555279854685068,288
l2917333.1,0.0036682230420410633,0.004774634726345539,288
l2822867.2,0.003668120363727212,0.004615050740540028,288
l2973833.2,0.003667388577014208,0.004493324551731348,288
l3066813.2,0.0036666442174464464,0.004649508278816938,288
l2954346.2,0.0036663722712546587,0.004650910850614309,288
l2748131.2,0.0036658793687820435,0.004641585983335972,288
l2989432.2,0.0036655557341873646,0.004649633076041937,288
l3008232.2,0.0036654744762927294,0.0045428285375237465,288
l2764399.2,0.003664793213829398,0.004543998744338751,288
l2897774.2,0.003664320567622781,0.00462658517062664,288
l2948732.2,0.003663312643766403,0.004598856437951326,288
l2879066.2,0.0036624425556510687,0.0046474323607981205,288
l3649301.1,0.003661365481093526,0.004324072506278753,288
l3198358.2,0.003660075832158327,0.004463964141905308,288
l2879753.2,0.003657410852611065,0.0044457265175879,288
l3104124.2,0.003657180815935135,0.00450923340395093,288
l2879767.2,0.0036562520544975996,0.004458035342395306,288
l3082988.2,0.003656126093119383,0.004435079172253609,288
l3047058.1,0.0036558923311531544,0.004523714538663626,288
l2820531.2,0.0036557528655976057,0.0044205146841704845,288
l3160104.2,0.0036556555423885584,0.004639245104044676,288
l2955055.2,0.0036548860371112823,0.004450249020010233,288
l2954349.2,0.003654720028862357,0.004616960883140564,288
l2726983.1,0.0036546322517096996,0.004569461569190025,288
l2935557.1,0.0036539232823997736,0.004443162586539984,288
l2766730.2,0.0036536753177642822,0.0045349313877522945,288
l2673313.2,0.003653604071587324,0.004484328906983137,288
l2859391.2,0.0036526413168758154,0.004565328359603882,288
l2973149.2,0.003652488114312291,0.004667568951845169,288
l3010562.2,0.0036524857860058546,0.004609606694430113,288
l3160109.2,0.00365247530862689,0.0044630528427660465,288
l2766742.2,0.0036522219888865948,0.004550183191895485,288
l3122816.2,0.0036514168605208397,0.004460398107767105,288
l2766715.2,0.0036505935713648796,0.004573597572743893,288
l2860500.2,0.0036505870521068573,0.004607721231877804,288
l2748152.2,0.0036504140589386225,0.0045362794771790504,288
l2729409.2,0.003650045720860362,0.0045813885517418385,288
l3235258.2,0.003649468533694744,0.004441628698259592,288
l3104129.1,0.0036492582876235247,0.004308196250349283,288
l2954347.2,0.0036487265024334192,0.0044944556429982185,288
l3160102.2,0.0036480510607361794,0.00447556097060442,288
l2879072.2,0.0036472405772656202,0.004581091459840536,288
l2991910.2,0.0036463728174567223,0.004626029171049595,288
l3085401.1,0.0036459113471210003,0.004336884245276451,288
l3728042.1,0.0036458331160247326,0.00436030887067318,288
l3141401.1,0.0036456717643886805,0.004291391000151634,288
l3160100.2,0.003645555814728141,0.004625206347554922,288
l2860482.1,0.0036452573258429766,0.004376424476504326,288
l2673343.2,0.0036442363634705544,0.004633171018213034,288
l2935556.2,0.003643744857981801,0.0044683064334094524,288
l2879061.2,0.003642852883785963,0.004603719338774681,288
l2691973.1,0.0036425217986106873,0.004432307556271553,288
l2710511.1,0.0036424521822482347,0.004374959506094456,288
l2766722.2,0.0036424356512725353,0.004595572594553232,288
l2804258.2,0.003642232855781913,0.0045943427830934525,288
l2954353.1,0.0036410826724022627,0.004336168523877859,288
l2685809.1,0.003640897572040558,0.004332795273512602,288
l3157710.2,0.003640801180154085,0.004593153018504381,288
l3159645.1,0.003640783717855811,0.004379077348858118,288
l2973180.2,0.003639323404058814,0.004650096409022808,288
l2804256.2,0.0036389115266501904,0.004468651954084635,288
l3649306.1,0.0036388288717716932,0.004425836261361837,288
l2673320.2,0.003637534100562334,0.004616314545273781,288
l2748124.2,0.003637429792433977,0.004632045980542898,288
l3010568.1,0.0036367131397128105,0.004306914750486612,288
l3029183.2,0.003636476118117571,0.004626804497092962,288
l2729414.2,0.003635561326518655,0.004426104016602039,288
l3197660.2,0.0036352956667542458,0.0045963008888065815,288
l3010560.2,0.0036351282615214586,0.004466644953936338,288
l3197634.2,0.0036341052036732435,0.004487109370529652,288
l2710508.2,0.0036332542076706886,0.00462377117946744,288
l2973146.2,0.003633242566138506,0.004529360681772232,288
l2991939.2,0.0036331182345747948,0.004513727966696024,288
l3029520.2,0.003632740816101432,0.0046421256847679615,288
l3046854.2,0.00363233033567667,0.004598943516612053,288
l2673308.2,0.0036315293982625008,0.004550503566861153,288
l3235252.2,0.0036313082091510296,0.0045917886309325695,288
l2729430.2,0.0036296360194683075,0.004512631334364414,288
l3216361.2,0.003629157552495599,0.004489094018936157,288
l3029510.2,0.0036286301910877228,0.004525488242506981,288
l2860485.2,0.003627559868618846,0.004557512700557709,288
l2691939.2,0.0036248862743377686,0.0045268358662724495,288
l2917328.2,0.0036245037335902452,0.004439633805304766,288
l2860506.2,0.003624426433816552,0.004517803899943829,288
l3104136.2,0.0036243887152522802,0.004435478709638119,288
l3235250.2,0.003623692551627755,0.004584155976772308,288
l3254234.2,0.0036235456354916096,0.004544155206531286,288
l2991915.2,0.0036232024431228638,0.004596567712724209,288
l3141397.2,0.0036217060405761003,0.004593345336616039,288
l2710546.2,0.0036206746008247137,0.004578746389597654,288
l3231269.2,0.003619920462369919,0.004561011679470539,288
l2935553.2,0.0036196873988956213,0.004563585855066776,288
l3216338.2,0.003618228016421199,0.00451101316139102,288
l2991916.2,0.00361812231130898,0.004621339496225119,288
l3122815.2,0.0036179262679070234,0.004486344289034605,288
l3728037.1,0.0036178503651171923,0.00442337803542614,288
l3197635.2,0.0036150759551674128,0.004572018980979919,288
l2822860.2,0.0036145758349448442,0.004630332812666893,288
l3728041.1,0.003614171175286174,0.004463499411940575,288
l3048965.2,0.003613803070038557,0.004486262332648039,288
l2841624.2,0.0036133192479610443,0.004575998988002539,288
l2822872.2,0.003612747648730874,0.004421730060130358,288
l3215549.2,0.003612578846514225,0.004616891033947468,288
l3139086.2,0.0036120887380093336,0.004562909249216318,288
l2691948.2,0.0036117401905357838,0.0045332335866987705,288
l3649298.1,0.0036112049128860235,0.004378486890345812,288
l2911069.2,0.003610431682318449,0.004549664445221424,288
l2860478.2,0.0036090414505451918,0.004542529117316008,288
l2692661.1,0.003606756217777729,0.004693895578384399,288
l2851933.2,0.0036055247765034437,0.0043770852498710155,288
l3216349.2,0.0036031389608979225,0.004587682895362377,288
l3048207.2,0.0036021205596625805,0.004556824918836355,288
l3729297.1,0.0036014814395457506,0.004337429068982601,288
l2710542.2,0.003601471893489361,0.004464637488126755,288
l2710504.2,0.0035995692014694214,0.004570232704281807,288
l2860483.2,0.003598576644435525,0.004533615428954363,288
l2973160.2,0.0035975005012005568,0.004402019549161196,288
l2729434.2,0.0035973030608147383,0.004502763506025076,288
l2822858.2,0.003596831113100052,0.004528284538537264,288
l2952003.2,0.0035960813984274864,0.004459545947611332,288
l2726975.2,0.00359542784281075,0.004559803754091263,288
l3029506.2,0.003595213405787945,0.004354265984147787,288
l3729298.1,0.003594093956053257,0.004386559594422579,288
l2898522.1,0.0035939726512879133,0.004678794182837009,288
l3085398.2,0.0035920606460422277,0.004378694575279951,288
l3159037.2,0.003591065527871251,0.004639753606170416,288
l2879077.2,0.0035901879891753197,0.004553820937871933,288
l2897807.2,0.0035884471144527197,0.004504368640482426,288
l2785522.2,0.0035881458315998316,0.004501679912209511,288
l3011293.1,0.0035864789970219135,0.0044998470693826675,288
l2879063.2,0.0035836270544677973,0.004466440994292498,288
l2673322.2,0.0035811576526612043,0.0044399444013834,288
l3065696.1,0.003580835647881031,0.0044713253155350685,288
l3065750.2,0.0035792216658592224,0.004513477440923452,288
l3197646.2,0.0035768775269389153,0.004322763066738844,288
l2973167.2,0.0035752500407397747,0.00433352729305625,288
l2916610.2,0.0035729147493839264,0.004346779547631741,288
l2766749.2,0.0035691969096660614,0.0044412449933588505,288
l2973178.2,0.0035664301831275225,0.004449861589819193,288
l2814529.2,0.003562959609553218,0.004369459580630064,288
l3216342.2,0.003562188008800149,0.004405738785862923,288
l3189189.2,0.0035617765970528126,0.004314946010708809,288
l3030204.1,0.0035606808960437775,0.004543985240161419,288
l2804257.2,0.003557802177965641,0.0044239661656320095,288
l3029518.2,0.0035577767994254827,0.004441661760210991,288
l2822866.2,0.0035559108946472406,0.004352724179625511,288
l2876798.2,0.0035554980859160423,0.004407451022416353,288
l2936276.2,0.0035508843138813972,0.004528722260147333,288
l2842383.1,0.0035497311037033796,0.004636723548173904,288
l2785547.2,0.003548616776242852,0.004477181937545538,288
l3122821.2,0.00354799535125494,0.004332744982093573,288
l3254213.2,0.0035470000002533197,0.00441515538841486,288
l2935549.2,0.0035435312893241644,0.004506811499595642,288
l2879070.2,0.0035425303503870964,0.004257723689079285,288
l3727709.1,0.0035385722294449806,0.004271247889846563,288
l2822877.2,0.0035359705798327923,0.004407371394336224,288
l3104127.2,0.0035320851020514965,0.0044684805907309055,288
l3085391.2,0.0035297716967761517,0.004481974057853222,288
l3029501.2,0.0035250133369117975,0.004434251692146063,288
l2691949.2,0.003520892234519124,0.004449435044080019,288
l3234149.2,0.00352006359025836,0.004904303699731827,288
l2860501.2,0.0035090807359665632,0.00442911870777607,288
l3122812.2,0.0034753242507576942,0.00434702355414629,288
l2729408.2,0.0034715505316853523,0.004309401381760836,288
l2879071.2,0.0034674692433327436,0.004434433300048113,288
l2954357.1,0.003458071034401655,0.004273830447345972,288
l2821770.1,0.0034539795015007257,0.0041500236839056015,288
l3217057.1,0.0034503217320889235,0.004525055177509785,288
l3216367.2,0.0034425104968249798,0.004306524991989136,288
l2973161.1,0.003432539291679859,0.004264108370989561,288
l2822871.2,0.00342623726464808,0.004258561413735151,288
l3234185.2,0.0034258519299328327,0.00445137033239007,288
l3649305.1,0.0034241171088069677,0.0042452262714505196,288
l2936270.1,0.003415612271055579,0.004346671048551798,288
l2861223.2,0.0034074150025844574,0.0042398045770823956,288
l3216345.2,0.0034034177660942078,0.004174334462732077,288
l3086078.1,0.0033918453846126795,0.004456651397049427,288
l3142099.2,0.0033830690663307905,0.004266766365617514,288
l2823611.1,0.0033707262482494116,0.004349226597696543,288
l2936275.2,0.0033664144575595856,0.004273957572877407,288
l3207907.2,0.0033552381210029125,0.003985708113759756,288
l2748840.2,0.0033465693704783916,0.004236356355249882,288
l3086075.2,0.003343761432915926,0.004227908328175545,288
l2823592.1,0.0033297750633209944,0.0042818160727620125,288
l3086079.2,0.003293304005637765,0.004282680340111256,288
l3179674.2,0.0032202480360865593,0.004007098264992237,288
l2729207.3,0.003194815246388316,0.004142139572650194,288
l2767340.2,0.0031403894536197186,0.004274171777069569,288
l3011293.2,0.003128016134724021,0.00403043907135725,288
l3645809.3,0.0031272342894226313,0.003893383080139756,288
l3235254.3,0.0030622296035289764,0.0038136590737849474,288
l2785521.3,0.0029747560620307922,0.0037863992620259523,288
l3010564.3,0.0029645003378391266,0.0036069753114134073,288
l3181545.3,0.002952705603092909,0.003600486321374774,288
l3342743.3,0.0029442384839057922,0.0037293704226613045,288
l3645812.3,0.0029210420325398445,0.0037602935917675495,288
l2745806.3,0.0029091599863022566,0.003538456978276372,288
l3141411.3,0.0029012353625148535,0.0033975320402532816,288
l2673323.3,0.002887098817154765,0.0036412053741514683,288
l2746587.3,0.0028821539599448442,0.0035440034698694944,288
l3645810.3,0.0028714644722640514,0.0037341234274208546,288
l2766499.3,0.0028618057258427143,0.0035846661776304245,288
l3235267.3,0.0028400111477822065,0.0035028874408453703,288
l2879092.3,0.0028289640322327614,0.0033507212065160275,288
l2763811.3,0.0028230457101017237,0.0035324052441865206,288
l2763812.3,0.0028154696337878704,0.0035262585151940584,288
l3101194.3,0.002814155537635088,0.0035228768829256296,288
l2951995.3,0.0028139862697571516,0.003523636842146516,288
l3104117.3,0.002812555292621255,0.0035187650937587023,288
l2710515.3,0.0028055012226104736,0.003480353858321905,288
l2897777.3,0.002795458771288395,0.0035874044988304377,288
l2803194.3,0.002794427564367652,0.0034779903944581747,288
l2862616.3,0.0027908161282539368,0.0034712429624050856,288
l2729206.3,0.0027882838621735573,0.0035231844522058964,288
l3645811.3,0.0027874272782355547,0.0035383969079703093,288
l2748126.3,0.0027866512537002563,0.0035275171976536512,288
l3066808.3,0.002786428900435567,0.0034452045802026987,288
l3235243.3,0.0027862461283802986,0.0034923844505101442,288
l2954344.3,0.002778866561129689,0.003429121570661664,288
l3235245.3,0.00277672428637743,0.003446140792220831,288
l2925506.3,0.002774724503979087,0.0035099361557513475,288
l3066815.3,0.0027745808474719524,0.003463136963546276,288
l2820528.3,0.002772305626422167,0.0035085997078567743,288
l3122848.3,0.0027692983858287334,0.0034801254514604807,288
l3232301.3,0.002769182901829481,0.0035389112308621407,288
l2991914.3,0.002768866252154112,0.00351719930768013,288
l3778577.3,0.0027661824133247137,0.0034202421084046364,288
l3235268.3,0.0027596040163189173,0.003415921004489064,288
l2991933.3,0.002759419847279787,0.0035689417272806168,288
l2879089.3,0.0027594082057476044,0.0034586249385029078,288
l3197661.3,0.0027590703684836626,0.0034550409764051437,288
l3125349.3,0.0027580654714256525,0.0033604800701141357,288
l2766725.3,0.0027579469606280327,0.0034058045130223036,288
l3104123.3,0.0027517681010067463,0.0035369647666811943,288
l3029505.3,0.002751339226961136,0.003462935332208872,288
l2897554.3,0.0027482935693114996,0.003468467155471444,288
l2766746.3,0.0027480353601276875,0.003404647810384631,288
l3104118.3,0.002746903570368886,0.0035194545052945614,288
l3178972.3,0.0027467715553939342,0.0034595257602632046,288
l2916607.3,0.0027421563863754272,0.0034311050549149513,288
l3197640.3,0.0027402574196457863,0.003414538921788335,288
l3103822.3,0.002740255557000637,0.0035560145042836666,288
l3254217.3,0.00273736659437418,0.0034594170283526182,288
l3177881.3,0.0027346524875611067,0.00346876191906631,288
l3122818.3,0.002733664819970727,0.003471385221928358,288
l2933120.3,0.0027327376883476973,0.003476107260212302,288
l2673314.3,0.0027307148557156324,0.003424343653023243,288
l2916608.3,0.002730089705437422,0.0034013043623417616,288
l2785517.3,0.002729250816628337,0.003446802729740739,288
l2822870.3,0.002728604944422841,0.003401584690436721,288
l2970258.3,0.0027280012145638466,0.0033991148229688406,288
l3253995.3,0.002725339960306883,0.003501335857436061,288
l3189188.3,0.0027246756944805384,0.0034427547361701727,288
l2851933.3,0.0027239557821303606,0.0035457001067698,288
l3160103.3,0.002722865669056773,0.003471620148047805,288
l3122837.3,0.0027224544901400805,0.003529523964971304,288
l3254209.3,0.002722403733059764,0.0034691200125962496,288
l2841621.3,0.002722371369600296,0.0035474905744194984,288
l3120484.3,0.0027176523581147194,0.003513446543365717,288
l3066809.3,0.002716067712754011,0.0033877899404615164,288
l2673303.3,0.00271605234593153,0.0033486606553196907,288
l2690868.3,0.0027100401930510998,0.0034088711254298687,288
l2766716.3,0.00270900409668684,0.0034200907684862614,288
l2895449.3,0.002706644358113408,0.0034860200248658657,288
l3141396.3,0.0027063365560024977,0.0034172397572547197,288
l2897769.3,0.0027062101289629936,0.0033520893193781376,288
l2878848.3,0.0027054734528064728,0.003525002859532833,288
l2710543.3,0.002699291566386819,0.003394473809748888,288
l3157708.3,0.0026990079786628485,0.0034299034159630537,288
l3216368.3,0.002696341834962368,0.0034096981398761272,288
l3235248.3,0.0026960717514157295,0.0033644684590399265,288
l3122817.3,0.0026955190114676952,0.003438661340624094,288
l2766724.3,0.0026941406540572643,0.0033997916616499424,288
l2860481.3,0.002690963912755251,0.0034190453588962555,288
l2673319.3,0.002689856104552746,0.003488922491669655,288
l3141402.3,0.002688904292881489,0.0033726731780916452,288
l2814529.3,0.00268446933478117,0.0032655082177370787,288
l2954345.3,0.002684247214347124,0.0034952531568706036,288
l3066810.3,0.0026837103068828583,0.0033885440789163113,288
l2729414.3,0.0026820190250873566,0.0033786469139158726,288
l3122814.3,0.0026817801408469677,0.0034259858075529337,288
l3235258.3,0.0026817764155566692,0.0033658877946436405,288
l2841631.3,0.0026812287978827953,0.003363584168255329,288
l2973166.3,0.0026690512895584106,0.00334652466699481,288
l2673318.3,0.002668236382305622,0.003409693483263254,288
l3048222.3,0.002667931606993079,0.0034090064000338316,288
l2729410.3,0.0026637008413672447,0.003322112839668989,288
l2785529.3,0.002663601189851761,0.003442042041569948,288
