node,mae_pu,rmse_pu,n_valid
l2916603.2,0.0028485404327511787,0.0036394670605659485,288
l2673343.2,0.0028470174875110388,0.0036163609474897385,288
l2879061.2,0.0028465790674090385,0.0036180380266159773,288
l3448661.2,0.0028461511246860027,0.0036322209052741528,288
l2804248.2,0.0028459217865020037,0.0036296756006777287,288
l2691943.2,0.002845836104825139,0.0036335596814751625,288
l3160100.2,0.0028447560034692287,0.0036159518640488386,288
l3104125.2,0.0028436146676540375,0.003490246133878827,288
l2860480.2,0.0028433469124138355,0.0036330579314380884,288
l2729409.2,0.0028376460541039705,0.003631251398473978,288
l3085390.2,0.002835107035934925,0.0036381869576871395,288
l3235246.2,0.0028344772290438414,0.003631752682849765,288
l3048207.2,0.0028218338266015053,0.003615511581301689,288
l3234185.2,0.0028178179636597633,0.0036568271461874247,288
l2822867.2,0.0028011356480419636,0.0035893649328500032,288
l2879071.2,0.0027662008069455624,0.0035570156760513783,288
l3179637.3,0.002717549679800868,0.003092992352321744,288
l3064514.3,0.0026672002859413624,0.0030852975323796272,288
l2674027.2,0.002599145518615842,0.0034218335058540106,288
l3067448.3,0.0025437739677727222,0.0030134408734738827,288
l2764411.3,0.0025227991864085197,0.0028666409198194742,288
l3253570.3,0.0025216536596417427,0.0029049417935311794,288
l2804957.3,0.0025126796681433916,0.002848854521289468,288
l2861157.3,0.002507849596440792,0.002921865787357092,288
l3048888.3,0.002494964748620987,0.002837941749021411,288
l2730108.3,0.002461837837472558,0.002896707272157073,288
l2891575.3,0.002457026857882738,0.002828619908541441,288
l2711226.2,0.0024495667312294245,0.0031735228840261698,288
l2730163.3,0.0024457648396492004,0.0032526757568120956,288
l3104154.3,0.0024442223366349936,0.0032441271468997,288
l3198356.3,0.0024361098185181618,0.0033725923858582973,288
l2936216.3,0.0024237455800175667,0.0028220112435519695,288
l2767343.3,0.0024160242173820734,0.0028681710828095675,288
l2952007.3,0.0024149210657924414,0.002867531729862094,288
l2992556.3,0.0024088493082672358,0.002847949741408229,288
l3179682.3,0.0024061016738414764,0.003275721799582243,288
l2673306.3,0.00239709485322237,0.003157963976264,288
l3048889.3,0.002396254800260067,0.002786261262372136,288
l3011293.3,0.0023924997076392174,0.0028449129313230515,288
l3048937.3,0.0023858670610934496,0.002732663182541728,288
l3048228.3,0.002385699190199375,0.003222753992304206,288
l2898526.3,0.0023846749681979418,0.003341975621879101,288
l2897806.3,0.002378168748691678,0.0031660774257034063,288
l2935551.3,0.0023701866157352924,0.0031778549309819937,288
l3048968.3,0.0023583450820297003,0.0030983486212790012,288
l2804282.3,0.0023570170160382986,0.0031700870022177696,288
l3123452.3,0.0023569175973534584,0.0031922520138323307,288
l2936268.3,0.002355994889512658,0.002726191421970725,288
l3214071.3,0.0023551194462925196,0.0033725090324878693,288
l3176661.3,0.0023542915005236864,0.0027658690232783556,288
l2673307.3,0.002349531976506114,0.003129345830529928,288
l2806553.3,0.0023479131050407887,0.0027480553835630417,288
l2937757.3,0.002347399480640888,0.00279425410553813,288
l3048890.3,0.002345157554373145,0.002841334091499448,288
l2730106.3,0.002342351246625185,0.003126522060483694,288
l3048966.3,0.0023408804554492235,0.002902501728385687,288
l2730149.3,0.002322932006791234,0.003091130405664444,288
l3142050.3,0.002318665850907564,0.002700459212064743,288
l3254873.3,0.002317111473530531,0.002849986543878913,288
l3011298.3,0.0023161869030445814,0.0032559179235249758,288
l2728247.3,0.002315883059054613,0.0030926901381462812,288
l3150961.3,0.0022996170446276665,0.0030977169517427683,288
l3123509.3,0.002291393466293812,0.0027425142470747232,288
l3082981.3,0.0022885187063366175,0.003165855770930648,288
l2745811.3,0.00228698062710464,0.0027225222438573837,288
l3030205.3,0.00228601205162704,0.002879518549889326,288
l3067507.3,0.0022829691879451275,0.003154209814965725,288
l2970804.3,0.002277598949149251,0.002684334060177207,288
l2822862.3,0.002275355625897646,0.003195561235770583,288
l2711225.3,0.00227461289614439,0.0032150475308299065,288
l3029497.3,0.0022738268598914146,0.0031059079337865114,288
l3216343.3,0.002273483434692025,0.0031545988749712706,288
l2822864.3,0.0022726887837052345,0.003095074323937297,288
l3047289.3,0.0022696612868458033,0.003150485921651125,288
l2767408.3,0.002268890617415309,0.0031030182726681232,288
l3160878.3,0.002267933916300535,0.0031447724904865026,288
l2917255.3,0.002265430521219969,0.0031291244085878134,288
l2692655.3,0.0022650612518191338,0.003131082048639655,288
l3027124.3,0.002263884525746107,0.002818759996443987,288
l3104155.3,0.0022602316457778215,0.0031230782624334097,288
l3552667.3,0.0022559165954589844,0.003156395396217704,288
l3066807.3,0.002254755236208439,0.0030952568631619215,288
l3085392.3,0.0022538406774401665,0.003100791946053505,288
l2879062.3,0.0022520525380969048,0.003106210846453905,288
l3066806.3,0.0022509703412652016,0.0030978021677583456,288
l2822865.3,0.0022498881444334984,0.003090993268415332,288
l2767341.3,0.002249566139653325,0.003031965810805559,288
l2748128.3,0.0022490927949547768,0.003173124510794878,288
l3029498.3,0.0022477847523987293,0.0032165255397558212,288
l3160793.3,0.002246237127110362,0.003108702600002289,288
l3160863.3,0.0022455481812357903,0.0026994238141924143,288
l2674047.3,0.002245386131107807,0.0030620016623288393,288
l3045895.3,0.0022441197652369738,0.0030886537861078978,288
l2729406.3,0.0022440392058342695,0.003137909574434161,288
l2841619.3,0.0022437581792473793,0.003094528568908572,288
l3104796.3,0.0022430734243243933,0.0031231013126671314,288
l2822863.3,0.002242302754893899,0.003117955755442381,288
l3085393.3,0.002241827081888914,0.0032334611751139164,288
l2991640.3,0.0022387041244655848,0.003151264972984791,288
l2897770.3,0.002236965112388134,0.0031923563219606876,288
l2897768.3,0.0022362694144248962,0.003064987948164344,288
l2936279.3,0.002232794649899006,0.003122590947896242,288
l3215385.3,0.0022315727546811104,0.003106665099039674,288
l3048946.3,0.0022313338704407215,0.0028259155806154013,288
l2710509.3,0.0022299650590866804,0.003205752233043313,288
l2875754.3,0.002228633500635624,0.0030966962222009897,288
l2842329.3,0.002228538505733013,0.003051404608413577,288
l3142049.3,0.0022282612044364214,0.003081602044403553,288
l3254870.3,0.002226166892796755,0.0031134234741330147,288
l3197627.3,0.0022258188109844923,0.0031031109392642975,288
l3198347.3,0.0022256027441471815,0.00282164360396564,288
l2897766.3,0.002223261632025242,0.0031778980046510696,288
l2674052.3,0.0022198681253939867,0.00305530009791255,288
l2763407.3,0.002219362882897258,0.002767210127785802,288
l3160896.3,0.002218695590272546,0.003127027302980423,288
l2842390.3,0.0022185370326042175,0.003054203698411584,288
l2767414.3,0.002218502340838313,0.0031584601383656263,288
l3197626.3,0.002217033179476857,0.0031626189593225718,288
l2917336.3,0.002213156083598733,0.0031053817365318537,288
l3160871.3,0.002210805891081691,0.003100668080151081,288
l2692664.3,0.0022039981558918953,0.0030637853778898716,288
l2916606.3,0.0022018547169864178,0.003048310987651348,288
l2786204.3,0.002201538532972336,0.0026825005188584328,288
l2916605.3,0.002200811170041561,0.0030622712802141905,288
l3085394.3,0.0021965615451335907,0.003061430063098669,288
l2935550.3,0.00219387817196548,0.0031121079809963703,288
l3217052.3,0.002192587126046419,0.0030357157811522484,288
l2805031.3,0.002192119834944606,0.0030263655353337526,288
l2990826.3,0.0021909710485488176,0.0032125466968864202,288
l2861158.3,0.0021905372850596905,0.0027572307735681534,288
l3234149.3,0.002189763356000185,0.0026941264513880014,288
l2804249.3,0.0021838003303855658,0.0030603609047830105,288
l3236004.3,0.002172616310417652,0.0030323213431984186,288
l3214069.3,0.0021692749578505754,0.003219256643205881,288
l2936211.3,0.002167229074984789,0.003031887114048004,288
l2898515.3,0.0021663536317646503,0.00282661453820765,288
l3217053.3,0.002162371762096882,0.003013215260580182,288
l3030200.3,0.0021566012874245644,0.0030160851310938597,288
l3048205.3,0.0021532694809138775,0.0031385181937366724,288
l2861218.3,0.0021498401183634996,0.0030938859563320875,288
l3160861.3,0.0021486382465809584,0.003114239778369665,288
l2688693.3,0.002147180726751685,0.0030257098842412233,288
l2692633.3,0.0021440982818603516,0.0031098052859306335,288
l2991940.3,0.0021400016266852617,0.0029833302833139896,288
l3086074.3,0.0021366141736507416,0.0029888541903346777,288
l3104830.3,0.002134501002728939,0.0030371786560863256,288
l2804250.3,0.002133885631337762,0.003136127023026347,288
l2786274.3,0.002131721703335643,0.003110423218458891,288
l3104850.3,0.00213064206764102,0.0031703312415629625,288
l3030126.3,0.002128139603883028,0.003038170048967004,288
l3215203.3,0.0021254706662148237,0.002997248899191618,288
l2915542.3,0.00211925758048892,0.002994813024997711,288
l2803199.3,0.00211879494599998,0.0029944966081529856,288
l2955077.3,0.002108528045937419,0.0030361430253833532,288
l2935552.3,0.0021036574617028236,0.0030283734668046236,288
l2861197.3,0.0020997885148972273,0.003006603801622987,288
l3160872.3,0.002096934476867318,0.0032136740628629923,288
l3104853.3,0.0020869458094239235,0.0030343993566930294,288
l2896685.3,0.0020832722075283527,0.0030050768982619047,288
l2785515.3,0.002078792778775096,0.003033171873539686,288
l3067506.3,0.002076254226267338,0.0027535241097211838,288
l3030203.3,0.0020704534836113453,0.0030356773640960455,288
l2842384.3,0.0020680129528045654,0.0029574488289654255,288
l3160862.3,0.0020495716016739607,0.00304661737754941,288
l3030199.3,0.0020462418906390667,0.002992656547576189,288
l3179673.3,0.0019449633546173573,0.002936744596809149,288
l2801909.3,0.0019266328308731318,0.0023187780752778053,288
l2767340.3,0.0019090324640274048,0.0029275345150381327,288
